[2024-11-04 13:51:32] [class-ss-archive-creation-job.php:83] Starting a job; no job is presently running
[2024-11-04 13:51:32] [class-ss-archive-creation-job.php:84] Here's our task list: setup, fetch_urls, generate_404, transfer_files_locally, wrapup
[2024-11-04 13:51:32] [class-ss-archive-creation-job.php:102] Pushing first task to queue: setup
[2024-11-04 13:51:34] [class-ss-archive-creation-job.php:136] Current task: setup
[2024-11-04 13:51:34] [class-ss-archive-creation-job.php:153] Performing task: setup
[2024-11-04 13:51:34] [class-ss-task.php:44] Status message: [setup] Setting up
[2024-11-04 13:51:37] [class-ss-setup-task.php:33] Creating archive directory: C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1730728292\
[2024-11-04 13:51:45] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/wordpress/
[2024-11-04 13:53:35] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-11-04 13:53:35] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-sink.css
[2024-11-04 13:53:35] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Cezar\AppData\Local\Temp/6728d1df53bdc-8uVSSj.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1730728292/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-sink.css
[2024-11-04 13:53:35] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-04 13:53:35] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-04 13:53:35] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-04 13:53:35] [class-ss-page.php:119] Checking Content Identical:866924292c7de26caba765a1dca28dff940cc29c===. Value: FALSE
[2024-11-04 13:53:35] [class-ss-task.php:44] Status message: [fetch_urls] Fetched 0 of 588 pages/files
[2024-11-04 13:53:35] [class-ss-archive-creation-job.php:181] We're not done with the fetch_urls task yet
[2024-11-04 13:53:37] [class-ss-archive-creation-job.php:136] Current task: fetch_urls
[2024-11-04 13:53:37] [class-ss-archive-creation-job.php:153] Performing task: fetch_urls
[2024-11-04 13:53:37] [class-ss-fetch-urls-task.php:69] Total pages: 650; Pages remaining: 600
[2024-11-04 13:53:37] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-sink.min.css
[2024-11-04 13:53:37] [class-ss-task.php:58] [PAGES STATUS] Remaining:50; Total: 650
[2024-11-04 13:53:37] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-04 13:53:37] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Cezar\AppData\Local\Temp/6728d1e171397-OTCrS6.tmp
[2024-11-04 13:53:37] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-sink.min.css?simply_static_page=4066
[2024-11-04 13:53:37] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-sink.min.css?simply_static_page=4066
[2024-11-04 13:53:37] [class-ss-url-fetcher.php:103] Filesize: 239 bytes
[2024-11-04 13:53:37] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-11-04 13:53:37] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-sink.min.css
[2024-11-04 13:53:37] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Cezar\AppData\Local\Temp/6728d1e171397-OTCrS6.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1730728292/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-sink.min.css
[2024-11-04 13:53:37] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-04 13:53:37] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-04 13:53:37] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-04 13:53:37] [class-ss-page.php:119] Checking Content Identical:d1c62cd630b495a3e6132cdb51cc3efc2f7c40f5===. Value: FALSE
[2024-11-04 13:53:37] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-skew-backward.css
[2024-11-04 13:53:37] [class-ss-task.php:58] [PAGES STATUS] Remaining:49; Total: 650
[2024-11-04 13:53:37] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-04 13:53:37] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Cezar\AppData\Local\Temp/6728d1e1edec4-dioriW.tmp
[2024-11-04 13:53:37] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-skew-backward.css?simply_static_page=4067
[2024-11-04 13:53:37] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-skew-backward.css?simply_static_page=4067
[2024-11-04 13:53:38] [class-ss-url-fetcher.php:103] Filesize: 282 bytes
[2024-11-04 13:53:38] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-11-04 13:53:38] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-skew-backward.css
[2024-11-04 13:53:38] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Cezar\AppData\Local\Temp/6728d1e1edec4-dioriW.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1730728292/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-skew-backward.css
[2024-11-04 13:53:38] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-04 13:53:38] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-04 13:53:38] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-04 13:53:38] [class-ss-page.php:119] Checking Content Identical:e7e1c1450dd91120c7356819fa50c86e98d797c9===. Value: FALSE
[2024-11-04 13:53:38] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-skew-backward.min.css
[2024-11-04 13:53:38] [class-ss-task.php:58] [PAGES STATUS] Remaining:48; Total: 650
[2024-11-04 13:53:38] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-04 13:53:38] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Cezar\AppData\Local\Temp/6728d1e22d8f2-rRDBz7.tmp
[2024-11-04 13:53:38] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-skew-backward.min.css?simply_static_page=4068
[2024-11-04 13:53:38] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-skew-backward.min.css?simply_static_page=4068
[2024-11-04 13:53:38] [class-ss-url-fetcher.php:103] Filesize: 259 bytes
[2024-11-04 13:53:38] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-11-04 13:53:38] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-skew-backward.min.css
[2024-11-04 13:53:38] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Cezar\AppData\Local\Temp/6728d1e22d8f2-rRDBz7.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1730728292/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-skew-backward.min.css
[2024-11-04 13:53:38] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-04 13:53:38] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-04 13:53:38] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-04 13:53:38] [class-ss-page.php:119] Checking Content Identical:31bb8cd8bcce249832de81149d61da49636820b5===. Value: FALSE
[2024-11-04 13:53:38] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-skew-forward.css
[2024-11-04 13:53:38] [class-ss-task.php:58] [PAGES STATUS] Remaining:47; Total: 650
[2024-11-04 13:53:38] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-04 13:53:38] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Cezar\AppData\Local\Temp/6728d1e2618b2-SeQtAZ.tmp
[2024-11-04 13:53:38] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-skew-forward.css?simply_static_page=4069
[2024-11-04 13:53:38] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-skew-forward.css?simply_static_page=4069
[2024-11-04 13:53:38] [class-ss-url-fetcher.php:103] Filesize: 279 bytes
[2024-11-04 13:53:38] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-11-04 13:53:38] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-skew-forward.css
[2024-11-04 13:53:38] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Cezar\AppData\Local\Temp/6728d1e2618b2-SeQtAZ.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1730728292/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-skew-forward.css
[2024-11-04 13:53:38] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-04 13:53:38] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-04 13:53:38] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-04 13:53:38] [class-ss-page.php:119] Checking Content Identical:3a03840cb39ba07c792a6c4d01ccf7e5eb255d73===. Value: FALSE
[2024-11-04 13:53:38] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-skew-forward.min.css
[2024-11-04 13:53:38] [class-ss-task.php:58] [PAGES STATUS] Remaining:46; Total: 650
[2024-11-04 13:53:38] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-04 13:53:38] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Cezar\AppData\Local\Temp/6728d1e2ab872-sTdcLM.tmp
[2024-11-04 13:53:38] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-skew-forward.min.css?simply_static_page=4070
[2024-11-04 13:53:38] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-skew-forward.min.css?simply_static_page=4070
[2024-11-04 13:53:38] [class-ss-url-fetcher.php:103] Filesize: 256 bytes
[2024-11-04 13:53:38] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-11-04 13:53:38] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-skew-forward.min.css
[2024-11-04 13:53:38] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Cezar\AppData\Local\Temp/6728d1e2ab872-sTdcLM.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1730728292/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-skew-forward.min.css
[2024-11-04 13:53:38] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-04 13:53:38] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-04 13:53:38] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-04 13:53:38] [class-ss-page.php:119] Checking Content Identical:c6dd2b6588e903848aea0d9198456b488080c92e===. Value: FALSE
[2024-11-04 13:53:38] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-skew.css
[2024-11-04 13:53:38] [class-ss-task.php:58] [PAGES STATUS] Remaining:45; Total: 650
[2024-11-04 13:53:38] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-04 13:53:38] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Cezar\AppData\Local\Temp/6728d1e2e7551-imy9i5.tmp
[2024-11-04 13:53:38] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-skew.css?simply_static_page=4071
[2024-11-04 13:53:38] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-skew.css?simply_static_page=4071
[2024-11-04 13:53:38] [class-ss-url-fetcher.php:103] Filesize: 220 bytes
[2024-11-04 13:53:38] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-11-04 13:53:38] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-skew.css
[2024-11-04 13:53:38] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Cezar\AppData\Local\Temp/6728d1e2e7551-imy9i5.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1730728292/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-skew.css
[2024-11-04 13:53:39] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-04 13:53:39] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-04 13:53:39] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-04 13:53:39] [class-ss-page.php:119] Checking Content Identical:059c5922786a2bcd6c4de27cdf4f4420bea7ca8e===. Value: FALSE
[2024-11-04 13:53:39] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-skew.min.css
[2024-11-04 13:53:39] [class-ss-task.php:58] [PAGES STATUS] Remaining:44; Total: 650
[2024-11-04 13:53:39] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-04 13:53:39] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Cezar\AppData\Local\Temp/6728d1e33dabe-Yh0hCU.tmp
[2024-11-04 13:53:39] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-skew.min.css?simply_static_page=4072
[2024-11-04 13:53:39] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-skew.min.css?simply_static_page=4072
[2024-11-04 13:53:39] [class-ss-url-fetcher.php:103] Filesize: 200 bytes
[2024-11-04 13:53:39] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-11-04 13:53:39] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-skew.min.css
[2024-11-04 13:53:39] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Cezar\AppData\Local\Temp/6728d1e33dabe-Yh0hCU.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1730728292/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-skew.min.css
[2024-11-04 13:53:39] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-04 13:53:39] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-04 13:53:39] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-04 13:53:39] [class-ss-page.php:119] Checking Content Identical:e42e47575da5d3b6d0717084897b232dc49a4bb4===. Value: FALSE
[2024-11-04 13:53:39] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-bottom.css
[2024-11-04 13:53:39] [class-ss-task.php:58] [PAGES STATUS] Remaining:43; Total: 650
[2024-11-04 13:53:39] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-04 13:53:39] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Cezar\AppData\Local\Temp/6728d1e364106-ALMM0p.tmp
[2024-11-04 13:53:39] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-bottom.css?simply_static_page=4073
[2024-11-04 13:53:39] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-bottom.css?simply_static_page=4073
[2024-11-04 13:53:39] [class-ss-url-fetcher.php:103] Filesize: 620 bytes
[2024-11-04 13:53:39] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-11-04 13:53:39] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-bottom.css
[2024-11-04 13:53:39] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Cezar\AppData\Local\Temp/6728d1e364106-ALMM0p.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1730728292/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-bottom.css
[2024-11-04 13:53:39] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-04 13:53:39] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-04 13:53:39] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-04 13:53:39] [class-ss-page.php:119] Checking Content Identical:de0499a5bbbeedcd2175caa3b726fd27a6cd3664===. Value: FALSE
[2024-11-04 13:53:39] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-bottom.min.css
[2024-11-04 13:53:39] [class-ss-task.php:58] [PAGES STATUS] Remaining:42; Total: 650
[2024-11-04 13:53:39] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-04 13:53:39] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Cezar\AppData\Local\Temp/6728d1e39b082-7BTMml.tmp
[2024-11-04 13:53:39] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-bottom.min.css?simply_static_page=4074
[2024-11-04 13:53:39] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-bottom.min.css?simply_static_page=4074
[2024-11-04 13:53:39] [class-ss-url-fetcher.php:103] Filesize: 532 bytes
[2024-11-04 13:53:39] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-11-04 13:53:39] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-bottom.min.css
[2024-11-04 13:53:39] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Cezar\AppData\Local\Temp/6728d1e39b082-7BTMml.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1730728292/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-bottom.min.css
[2024-11-04 13:53:39] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-04 13:53:39] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-04 13:53:39] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-04 13:53:39] [class-ss-page.php:119] Checking Content Identical:8aa52933b8f30eed412978d4df9d66102c7b91f5===. Value: FALSE
[2024-11-04 13:53:39] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-horizontal.css
[2024-11-04 13:53:39] [class-ss-task.php:58] [PAGES STATUS] Remaining:41; Total: 650
[2024-11-04 13:53:39] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-04 13:53:39] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Cezar\AppData\Local\Temp/6728d1e3e2e47-x9FAuC.tmp
[2024-11-04 13:53:39] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-horizontal.css?simply_static_page=4075
[2024-11-04 13:53:39] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-horizontal.css?simply_static_page=4075
[2024-11-04 13:53:39] [class-ss-url-fetcher.php:103] Filesize: 602 bytes
[2024-11-04 13:53:39] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-11-04 13:53:39] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-horizontal.css
[2024-11-04 13:53:39] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Cezar\AppData\Local\Temp/6728d1e3e2e47-x9FAuC.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1730728292/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-horizontal.css
[2024-11-04 13:53:39] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-04 13:53:39] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-04 13:53:39] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-04 13:53:39] [class-ss-page.php:119] Checking Content Identical:1a9fa312bfcf12e1fbbe132dc805e37e0fbd4f68===. Value: FALSE
[2024-11-04 13:53:40] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-horizontal.min.css
[2024-11-04 13:53:40] [class-ss-task.php:58] [PAGES STATUS] Remaining:40; Total: 650
[2024-11-04 13:53:40] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-04 13:53:40] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Cezar\AppData\Local\Temp/6728d1e40d1e9-AKUn7c.tmp
[2024-11-04 13:53:40] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-horizontal.min.css?simply_static_page=4076
[2024-11-04 13:53:40] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-horizontal.min.css?simply_static_page=4076
[2024-11-04 13:53:40] [class-ss-url-fetcher.php:103] Filesize: 521 bytes
[2024-11-04 13:53:40] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-11-04 13:53:40] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-horizontal.min.css
[2024-11-04 13:53:40] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Cezar\AppData\Local\Temp/6728d1e40d1e9-AKUn7c.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1730728292/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-horizontal.min.css
[2024-11-04 13:53:40] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-04 13:53:40] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-04 13:53:40] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-04 13:53:40] [class-ss-page.php:119] Checking Content Identical:66a3ef95fd6ab4bb4740ded118d113a1b5b0aa34===. Value: FALSE
[2024-11-04 13:53:40] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-skew.css
[2024-11-04 13:53:40] [class-ss-task.php:58] [PAGES STATUS] Remaining:39; Total: 650
[2024-11-04 13:53:40] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-04 13:53:40] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Cezar\AppData\Local\Temp/6728d1e436b57-YO7pXC.tmp
[2024-11-04 13:53:40] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-skew.css?simply_static_page=4077
[2024-11-04 13:53:40] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-skew.css?simply_static_page=4077
[2024-11-04 13:53:40] [class-ss-url-fetcher.php:103] Filesize: 544 bytes
[2024-11-04 13:53:40] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-11-04 13:53:40] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-skew.css
[2024-11-04 13:53:40] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Cezar\AppData\Local\Temp/6728d1e436b57-YO7pXC.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1730728292/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-skew.css
[2024-11-04 13:53:40] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-04 13:53:40] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-04 13:53:40] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-04 13:53:40] [class-ss-page.php:119] Checking Content Identical:df04d31d5f7061fe740d25a3ff05bb35fcbdaaa4===. Value: FALSE
[2024-11-04 13:53:40] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-skew.min.css
[2024-11-04 13:53:40] [class-ss-task.php:58] [PAGES STATUS] Remaining:38; Total: 650
[2024-11-04 13:53:40] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-04 13:53:40] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Cezar\AppData\Local\Temp/6728d1e46ffe3-AAaymG.tmp
[2024-11-04 13:53:40] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-skew.min.css?simply_static_page=4078
[2024-11-04 13:53:40] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-skew.min.css?simply_static_page=4078
[2024-11-04 13:53:40] [class-ss-url-fetcher.php:103] Filesize: 463 bytes
[2024-11-04 13:53:40] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-11-04 13:53:40] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-skew.min.css
