[2024-11-04 12:29:37] [class-ss-archive-creation-job.php:83] Starting a job; no job is presently running
[2024-11-04 12:29:37] [class-ss-archive-creation-job.php:84] Here's our task list: setup, fetch_urls, generate_404, transfer_files_locally, wrapup
[2024-11-04 12:29:37] [class-ss-archive-creation-job.php:102] Pushing first task to queue: setup
[2024-11-04 12:29:37] [class-ss-archive-creation-job.php:136] Current task: setup
[2024-11-04 12:29:37] [class-ss-archive-creation-job.php:153] Performing task: setup
[2024-11-04 12:29:37] [class-ss-task.php:44] Status message: [setup] Setting up
[2024-11-04 12:29:39] [class-ss-setup-task.php:33] Creating archive directory: C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1730723377\
[2024-11-04 12:29:39] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/wordpress/
[2024-11-04 12:30:49] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Cezar\AppData\Local\Temp/6728be7967fca-izsrAM.tmp
[2024-11-04 12:30:49] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/shapes/book.svg?simply_static_page=5241
[2024-11-04 12:30:49] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/shapes/book.svg?simply_static_page=5241
[2024-11-04 12:30:49] [class-ss-url-fetcher.php:103] Filesize: 288 bytes
[2024-11-04 12:30:49] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-11-04 12:30:49] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/shapes/book.svg
[2024-11-04 12:30:49] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Cezar\AppData\Local\Temp/6728be7967fca-izsrAM.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1730723377/wp-content/plugins/elementor/assets/shapes/book.svg
[2024-11-04 12:30:49] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-04 12:30:49] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-04 12:30:49] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-04 12:30:49] [class-ss-page.php:119] Checking Content Identical:c22da13ab6e0a77a1eb7bfa88ddd8cd0080318c3===. Value: FALSE
[2024-11-04 12:30:49] [class-ss-task.php:44] Status message: [fetch_urls] Fetched 500 of 649 pages/files
[2024-11-04 12:30:49] [class-ss-archive-creation-job.php:181] We're not done with the fetch_urls task yet
[2024-11-04 12:30:49] [class-ss-archive-creation-job.php:136] Current task: fetch_urls
[2024-11-04 12:30:49] [class-ss-archive-creation-job.php:153] Performing task: fetch_urls
[2024-11-04 12:30:49] [class-ss-fetch-urls-task.php:69] Total pages: 649; Pages remaining: 99
[2024-11-04 12:30:49] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/shapes/clouds-negative.svg
[2024-11-04 12:30:49] [class-ss-task.php:58] [PAGES STATUS] Remaining:50; Total: 649
[2024-11-04 12:30:49] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-04 12:30:49] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Cezar\AppData\Local\Temp/6728be797be14-ofzMUv.tmp
[2024-11-04 12:30:49] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/shapes/clouds-negative.svg?simply_static_page=5242
[2024-11-04 12:30:49] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/shapes/clouds-negative.svg?simply_static_page=5242
[2024-11-04 12:30:49] [class-ss-url-fetcher.php:103] Filesize: 1252 bytes
[2024-11-04 12:30:49] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-11-04 12:30:49] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/shapes/clouds-negative.svg
[2024-11-04 12:30:49] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Cezar\AppData\Local\Temp/6728be797be14-ofzMUv.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1730723377/wp-content/plugins/elementor/assets/shapes/clouds-negative.svg
[2024-11-04 12:30:49] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-04 12:30:49] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-04 12:30:49] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-04 12:30:49] [class-ss-page.php:119] Checking Content Identical:e8100b941ebe36c96132fa8241e897bb5947c1e6===. Value: FALSE
[2024-11-04 12:30:49] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/shapes/clouds.svg
[2024-11-04 12:30:49] [class-ss-task.php:58] [PAGES STATUS] Remaining:49; Total: 649
[2024-11-04 12:30:49] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-04 12:30:49] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Cezar\AppData\Local\Temp/6728be798c792-4admFL.tmp
[2024-11-04 12:30:49] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/shapes/clouds.svg?simply_static_page=5243
[2024-11-04 12:30:49] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/shapes/clouds.svg?simply_static_page=5243
[2024-11-04 12:30:49] [class-ss-url-fetcher.php:103] Filesize: 1193 bytes
[2024-11-04 12:30:49] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-11-04 12:30:49] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/shapes/clouds.svg
[2024-11-04 12:30:49] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Cezar\AppData\Local\Temp/6728be798c792-4admFL.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1730723377/wp-content/plugins/elementor/assets/shapes/clouds.svg
[2024-11-04 12:30:49] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-04 12:30:49] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-04 12:30:49] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-04 12:30:49] [class-ss-page.php:119] Checking Content Identical:16328400ad1acb9a5d9165010c7c09eaa385d575===. Value: FALSE
[2024-11-04 12:30:49] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/shapes/curve-asymmetrical-negative.svg
[2024-11-04 12:30:49] [class-ss-task.php:58] [PAGES STATUS] Remaining:48; Total: 649
[2024-11-04 12:30:49] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-04 12:30:49] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Cezar\AppData\Local\Temp/6728be799a4fb-qJ2gUK.tmp
[2024-11-04 12:30:49] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/shapes/curve-asymmetrical-negative.svg?simply_static_page=5244
[2024-11-04 12:30:49] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/shapes/curve-asymmetrical-negative.svg?simply_static_page=5244
[2024-11-04 12:30:49] [class-ss-url-fetcher.php:103] Filesize: 215 bytes
[2024-11-04 12:30:49] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-11-04 12:30:49] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/shapes/curve-asymmetrical-negative.svg
[2024-11-04 12:30:49] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Cezar\AppData\Local\Temp/6728be799a4fb-qJ2gUK.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1730723377/wp-content/plugins/elementor/assets/shapes/curve-asymmetrical-negative.svg
[2024-11-04 12:30:49] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-04 12:30:49] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-04 12:30:49] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-04 12:30:49] [class-ss-page.php:119] Checking Content Identical:157093885485eb1f089312d04d01ae56622ff1a9===. Value: FALSE
[2024-11-04 12:30:49] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/shapes/curve-asymmetrical.svg
[2024-11-04 12:30:49] [class-ss-task.php:58] [PAGES STATUS] Remaining:47; Total: 649
[2024-11-04 12:30:49] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-04 12:30:49] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Cezar\AppData\Local\Temp/6728be79cf5a4-MTdytx.tmp
[2024-11-04 12:30:49] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/shapes/curve-asymmetrical.svg?simply_static_page=5245
[2024-11-04 12:30:49] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/shapes/curve-asymmetrical.svg?simply_static_page=5245
[2024-11-04 12:30:49] [class-ss-url-fetcher.php:103] Filesize: 234 bytes
[2024-11-04 12:30:49] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-11-04 12:30:49] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/shapes/curve-asymmetrical.svg
[2024-11-04 12:30:49] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Cezar\AppData\Local\Temp/6728be79cf5a4-MTdytx.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1730723377/wp-content/plugins/elementor/assets/shapes/curve-asymmetrical.svg
[2024-11-04 12:30:49] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-04 12:30:49] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-04 12:30:49] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-04 12:30:49] [class-ss-page.php:119] Checking Content Identical:cd59038548a87f8a043947ac9c0e5dc4242b3595===. Value: FALSE
[2024-11-04 12:30:49] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/shapes/curve-negative.svg
[2024-11-04 12:30:49] [class-ss-task.php:58] [PAGES STATUS] Remaining:46; Total: 649
[2024-11-04 12:30:49] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-04 12:30:49] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Cezar\AppData\Local\Temp/6728be79edd08-CIM95d.tmp
[2024-11-04 12:30:49] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/shapes/curve-negative.svg?simply_static_page=5246
[2024-11-04 12:30:49] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/shapes/curve-negative.svg?simply_static_page=5246
[2024-11-04 12:30:49] [class-ss-url-fetcher.php:103] Filesize: 213 bytes
[2024-11-04 12:30:49] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-11-04 12:30:49] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/shapes/curve-negative.svg
[2024-11-04 12:30:49] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Cezar\AppData\Local\Temp/6728be79edd08-CIM95d.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1730723377/wp-content/plugins/elementor/assets/shapes/curve-negative.svg
[2024-11-04 12:30:50] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-04 12:30:50] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-04 12:30:50] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-04 12:30:50] [class-ss-page.php:119] Checking Content Identical:92acee6c2a12fb3d0394d0adae67a027d6f319c2===. Value: FALSE
[2024-11-04 12:30:50] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/shapes/curve.svg
[2024-11-04 12:30:50] [class-ss-task.php:58] [PAGES STATUS] Remaining:45; Total: 649
[2024-11-04 12:30:50] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-04 12:30:50] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Cezar\AppData\Local\Temp/6728be7a0bc35-lDrsCW.tmp
[2024-11-04 12:30:50] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/shapes/curve.svg?simply_static_page=5247
[2024-11-04 12:30:50] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/shapes/curve.svg?simply_static_page=5247
[2024-11-04 12:30:50] [class-ss-url-fetcher.php:103] Filesize: 208 bytes
[2024-11-04 12:30:50] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-11-04 12:30:50] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/shapes/curve.svg
[2024-11-04 12:30:50] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Cezar\AppData\Local\Temp/6728be7a0bc35-lDrsCW.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1730723377/wp-content/plugins/elementor/assets/shapes/curve.svg
[2024-11-04 12:30:50] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-04 12:30:50] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-04 12:30:50] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-04 12:30:50] [class-ss-page.php:119] Checking Content Identical:6cf298ae2fc0a8e1517aa14671125dfd991450fd===. Value: FALSE
[2024-11-04 12:30:50] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/shapes/drops-negative.svg
[2024-11-04 12:30:50] [class-ss-task.php:58] [PAGES STATUS] Remaining:44; Total: 649
[2024-11-04 12:30:50] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-04 12:30:50] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Cezar\AppData\Local\Temp/6728be7a260eb-lEz5yu.tmp
[2024-11-04 12:30:50] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/shapes/drops-negative.svg?simply_static_page=5248
[2024-11-04 12:30:50] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/shapes/drops-negative.svg?simply_static_page=5248
[2024-11-04 12:30:50] [class-ss-url-fetcher.php:103] Filesize: 2268 bytes
[2024-11-04 12:30:50] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-11-04 12:30:50] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/shapes/drops-negative.svg
[2024-11-04 12:30:50] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Cezar\AppData\Local\Temp/6728be7a260eb-lEz5yu.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1730723377/wp-content/plugins/elementor/assets/shapes/drops-negative.svg
[2024-11-04 12:30:50] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-04 12:30:50] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-04 12:30:50] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-04 12:30:50] [class-ss-page.php:119] Checking Content Identical:e44629229df9fcc5803e6d9bca16d55dad445177===. Value: FALSE
[2024-11-04 12:30:50] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/shapes/drops.svg
[2024-11-04 12:30:50] [class-ss-task.php:58] [PAGES STATUS] Remaining:43; Total: 649
[2024-11-04 12:30:50] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-04 12:30:50] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Cezar\AppData\Local\Temp/6728be7a3c0bd-lJW83y.tmp
[2024-11-04 12:30:50] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/shapes/drops.svg?simply_static_page=5249
[2024-11-04 12:30:50] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/shapes/drops.svg?simply_static_page=5249
[2024-11-04 12:30:50] [class-ss-url-fetcher.php:103] Filesize: 2343 bytes
[2024-11-04 12:30:50] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-11-04 12:30:50] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/shapes/drops.svg
[2024-11-04 12:30:50] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Cezar\AppData\Local\Temp/6728be7a3c0bd-lJW83y.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1730723377/wp-content/plugins/elementor/assets/shapes/drops.svg
[2024-11-04 12:30:50] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-04 12:30:50] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-04 12:30:50] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-04 12:30:50] [class-ss-page.php:119] Checking Content Identical:e5853e3d159c04d3b642b84767b9e169f362f498===. Value: FALSE
[2024-11-04 12:30:50] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/shapes/mountains.svg
[2024-11-04 12:30:50] [class-ss-task.php:58] [PAGES STATUS] Remaining:42; Total: 649
[2024-11-04 12:30:50] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-04 12:30:50] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Cezar\AppData\Local\Temp/6728be7a5a259-vDEqWc.tmp
[2024-11-04 12:30:50] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/shapes/mountains.svg?simply_static_page=5250
[2024-11-04 12:30:50] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/shapes/mountains.svg?simply_static_page=5250
[2024-11-04 12:30:50] [class-ss-url-fetcher.php:103] Filesize: 780 bytes
[2024-11-04 12:30:50] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-11-04 12:30:50] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/shapes/mountains.svg
[2024-11-04 12:30:50] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Cezar\AppData\Local\Temp/6728be7a5a259-vDEqWc.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1730723377/wp-content/plugins/elementor/assets/shapes/mountains.svg
[2024-11-04 12:30:50] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-04 12:30:50] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-04 12:30:50] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-04 12:30:50] [class-ss-page.php:119] Checking Content Identical:fa95def3162f5785da915ef9458e2888ad63badd===. Value: FALSE
[2024-11-04 12:30:50] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/shapes/opacity-fan.svg
[2024-11-04 12:30:50] [class-ss-task.php:58] [PAGES STATUS] Remaining:41; Total: 649
[2024-11-04 12:30:50] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-04 12:30:50] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Cezar\AppData\Local\Temp/6728be7a6804c-fs13ou.tmp
[2024-11-04 12:30:50] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/shapes/opacity-fan.svg?simply_static_page=5251
[2024-11-04 12:30:50] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/shapes/opacity-fan.svg?simply_static_page=5251
[2024-11-04 12:30:50] [class-ss-url-fetcher.php:103] Filesize: 488 bytes
[2024-11-04 12:30:50] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-11-04 12:30:50] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/shapes/opacity-fan.svg
[2024-11-04 12:30:50] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Cezar\AppData\Local\Temp/6728be7a6804c-fs13ou.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1730723377/wp-content/plugins/elementor/assets/shapes/opacity-fan.svg
[2024-11-04 12:30:50] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-04 12:30:50] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-04 12:30:50] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-04 12:30:50] [class-ss-page.php:119] Checking Content Identical:39b9456ab84656d9ba6dd6062237a1c33e1e124b===. Value: FALSE
[2024-11-04 12:30:50] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/shapes/opacity-tilt.svg
[2024-11-04 12:30:50] [class-ss-task.php:58] [PAGES STATUS] Remaining:40; Total: 649
[2024-11-04 12:30:50] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-04 12:30:50] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Cezar\AppData\Local\Temp/6728be7a789f3-DaQxHX.tmp
[2024-11-04 12:30:50] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/shapes/opacity-tilt.svg?simply_static_page=5252
[2024-11-04 12:30:50] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/shapes/opacity-tilt.svg?simply_static_page=5252
[2024-11-04 12:30:50] [class-ss-url-fetcher.php:103] Filesize: 354 bytes
[2024-11-04 12:30:50] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-11-04 12:30:50] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/shapes/opacity-tilt.svg
[2024-11-04 12:30:50] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Cezar\AppData\Local\Temp/6728be7a789f3-DaQxHX.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1730723377/wp-content/plugins/elementor/assets/shapes/opacity-tilt.svg
[2024-11-04 12:30:50] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-04 12:30:50] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-04 12:30:50] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-04 12:30:50] [class-ss-page.php:119] Checking Content Identical:e581e7e6fc3157dfee90317a95d900a0c452ba9a===. Value: FALSE
[2024-11-04 12:30:50] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/shapes/pyramids-negative.svg
[2024-11-04 12:30:50] [class-ss-task.php:58] [PAGES STATUS] Remaining:39; Total: 649
[2024-11-04 12:30:50] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-04 12:30:50] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Cezar\AppData\Local\Temp/6728be7a8e9f2-S4Rp9I.tmp
[2024-11-04 12:30:50] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/shapes/pyramids-negative.svg?simply_static_page=5253
[2024-11-04 12:30:50] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/shapes/pyramids-negative.svg?simply_static_page=5253
[2024-11-04 12:30:50] [class-ss-url-fetcher.php:103] Filesize: 189 bytes
[2024-11-04 12:30:50] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-11-04 12:30:50] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/shapes/pyramids-negative.svg
[2024-11-04 12:30:50] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Cezar\AppData\Local\Temp/6728be7a8e9f2-S4Rp9I.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1730723377/wp-content/plugins/elementor/assets/shapes/pyramids-negative.svg
[2024-11-04 12:30:50] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-04 12:30:50] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-04 12:30:50] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-04 12:30:50] [class-ss-page.php:119] Checking Content Identical:53fe33c1d4c5c8a06654584345936076605ef05a===. Value: FALSE
[2024-11-04 12:30:50] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/shapes/pyramids.svg
[2024-11-04 12:30:50] [class-ss-task.php:58] [PAGES STATUS] Remaining:38; Total: 649
[2024-11-04 12:30:50] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-04 12:30:50] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Cezar\AppData\Local\Temp/6728be7a9f397-FKcrTu.tmp
[2024-11-04 12:30:50] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/shapes/pyramids.svg?simply_static_page=5254
[2024-11-04 12:30:50] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/shapes/pyramids.svg?simply_static_page=5254
[2024-11-04 12:30:50] [class-ss-url-fetcher.php:103] Filesize: 190 bytes
[2024-11-04 12:30:50] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-11-04 12:30:50] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/shapes/pyramids.svg
[2024-11-04 12:30:50] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Cezar\AppData\Local\Temp/6728be7a9f397-FKcrTu.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1730723377/wp-content/plugins/elementor/assets/shapes/pyramids.svg
[2024-11-04 12:30:50] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-04 12:30:50] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-04 12:30:50] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
